time	vout
5.96678124999934845E-8	1.64143653464186690E-2
5.96730208333268131E-8	1.65910579611017361E-2
5.96782291666601417E-8	1.66409510398879634E-2
5.96834374999934703E-8	1.66525524301261818E-2
5.96886458333268166E-8	1.67365247693139430E-2
5.96938541666601452E-8	1.67376281128253401E-2
5.96990624999934560E-8	1.66460600268545478E-2
5.97042708333268024E-8	1.66596537614722684E-2
5.97094791666601399E-8	1.67447507290572584E-2
5.97146874999934685E-8	1.68550774126998082E-2
5.97198958333267971E-8	1.68743118902396727E-2
5.97251041666601523E-8	1.67847277108089932E-2
5.97303124999934543E-8	1.66336793516390902E-2
5.97355208333268095E-8	1.64480674344401501E-2
5.97407291666601203E-8	1.62802140039896148E-2
5.97459374999934667E-8	1.60917987286852582E-2
5.97511458333267953E-8	1.56094483733440326E-2
5.97563541666601061E-8	1.40037745949941783E-2
5.97615624999934525E-8	1.25426697999793912E-2
5.97667708333267989E-8	1.11692656303136539E-2
5.97719791666601186E-8	9.76354771263912546E-3
5.97771874999934472E-8	7.98582123872911787E-3
5.97823958333267758E-8	5.49502495953156611E-3
5.97876041666601044E-8	4.18277012475235210E-3
5.97928124999934418E-8	3.15410804398510214E-3
5.97980208333267704E-8	2.11139012456831532E-3
5.98032291666600990E-8	9.76644949083626379E-4
5.98084374999934365E-8	-1.03871200611356773E-5
5.98136458333267651E-8	-1.97327005139900069E-4
5.98188541666600937E-8	-1.20128948221773646E-4
5.98240624999934312E-8	-1.09332191578573323E-6
5.98292708333267598E-8	-2.33340003326543677E-5
5.98344791666600884E-8	-1.81250785951904181E-4
5.98396874999934170E-8	-5.53835492143133479E-4
5.98448958333267633E-8	-9.87416067486009830E-4
5.98501041666600742E-8	-1.51931186609550939E-3
5.98553124999934205E-8	-2.28358516620306462E-3
5.98605208333267580E-8	-2.96837284243158894E-3
5.98657291666600866E-8	-3.48784993684077493E-3
5.98709374999934063E-8	-3.73751114655946282E-3
5.98761458333267438E-8	-3.91134873987128362E-3
5.98813541666600635E-8	-4.11633663874697753E-3
5.98865624999934099E-8	-4.15559331380575525E-3
5.98917708333267385E-8	-4.15572517308148015E-3
5.98969791666600848E-8	-4.25920886451960889E-3
5.99021874999934134E-8	-4.46553613203516697E-3
5.99073958333267242E-8	-4.77811173707449655E-3
5.99126041666600706E-8	-5.03308502123199109E-3
5.99178124999934170E-8	-4.84167878324852907E-3
5.99230208333267278E-8	-3.20417576468792165E-3
5.99282291666600653E-8	-1.55773342858790831E-3
5.99334374999933939E-8	9.67834227934763547E-5
5.99386458333267402E-8	1.92806594508213269E-3
5.99438541666600599E-8	4.10321170511146427E-3
5.99490624999933885E-8	6.87121697187092195E-3
5.99542708333267171E-8	8.15421032002171486E-3
5.99594791666600457E-8	9.05891710217959201E-3
5.99646874999933832E-8	1.00545776314807123E-2
5.99698958333267029E-8	1.11127453694181866E-2
5.99751041666600493E-8	1.20760752750487454E-2
5.99803124999933779E-8	1.23188952304793120E-2
5.99855208333267065E-8	1.24040398116979245E-2
5.99907291666600351E-8	1.24938483714113890E-2
5.99959374999933637E-8	1.26040802321858658E-2
6.00011458333266923E-8	1.23411973045685208E-2
6.00063541666600209E-8	1.08215442552453966E-2
6.00115624999933761E-8	9.30144516300043733E-3
6.00167708333267047E-8	7.81168937577998523E-3
6.00219791666600244E-8	6.37092956061986992E-3
6.00271874999933708E-8	4.53759636997627602E-3
6.00323958333266816E-8	1.95175788295716157E-3
6.00376041666600280E-8	5.36513011017923258E-4
6.00428124999933477E-8	-5.63122321922402946E-4
6.00480208333266763E-8	-1.72202576215634329E-3
6.00532291666600138E-8	-3.01411384081389677E-3
6.00584374999933424E-8	-4.24953129753536096E-3
6.00636458333266887E-8	-4.72365708315734967E-3
6.00688541666600262E-8	-4.97372889944973107E-3
6.00740624999933459E-8	-5.14999711674663629E-3
6.00792708333266745E-8	-5.29021847992662941E-3
6.00844791666600120E-8	-5.01245158668206692E-3
6.00896874999933406E-8	-3.38326337936477106E-3
6.00948958333266692E-8	-1.68666212085827549E-3
6.01001041666600067E-8	1.04569012734751254E-6
6.01053124999933353E-8	1.58492609825168440E-3
6.01105208333266638E-8	3.46717800275574861E-3
6.01157291666599924E-8	5.96198134739393915E-3
6.01209374999933210E-8	7.20582001070486111E-3
6.01261458333266585E-8	8.10308104647561933E-3
6.01313541666599782E-8	9.01031509271895814E-3
6.01365624999933157E-8	1.00720100760804465E-2
6.01417708333266532E-8	1.11456525538020657E-2
6.01469791666599818E-8	1.16516123125194948E-2
6.01521874999933281E-8	1.20130661551512397E-2
6.01573958333266390E-8	1.23723498983986779E-2
6.01626041666599853E-8	1.27398909300932628E-2
6.01678124999933139E-8	1.29848188918127283E-2
6.01730208333266425E-8	1.29337395264251587E-2
6.01782291666599800E-8	1.28229239920121030E-2
6.01834374999932997E-8	1.27386295219434453E-2
6.01886458333266372E-8	1.27182414750858230E-2
6.01938541666599658E-8	1.27432347880732455E-2
6.01990624999932944E-8	1.28188735181895574E-2
6.02042708333266230E-8	1.30025213501637138E-2
6.02094791666599782E-8	1.31612762143127071E-2
6.02146874999932802E-8	1.32405813833390607E-2
6.02198958333266177E-8	1.32648040191692984E-2
6.02251041666599640E-8	1.32365912873326907E-2
6.02303124999932926E-8	1.30635775429823120E-2
6.02355208333266301E-8	1.29038890537533923E-2
6.02407291666599498E-8	1.27919703582057220E-2
6.02459374999932873E-8	1.27152686202283038E-2
6.02511458333266248E-8	1.27200214480803231E-2
6.02563541666599534E-8	1.29964140186396482E-2
6.02615624999932820E-8	1.33315087402376076E-2
6.02667708333266106E-8	1.36848560062961422E-2
6.02719791666599392E-8	1.39958810730753536E-2
6.02771874999932766E-8	1.43054159773991918E-2
6.02823958333266052E-8	1.46479965247033106E-2
6.02876041666599338E-8	1.47595532459456913E-2
6.02928124999932713E-8	1.48285678393127895E-2
6.02980208333265910E-8	1.48942379623475096E-2
6.03032291666599196E-8	1.49342128732406998E-2
6.03084374999932571E-8	1.49319050795548014E-2
6.03136458333266035E-8	1.49569493417011135E-2
6.03188541666599320E-8	1.49499304605546190E-2
6.03240624999932429E-8	1.49243378629903334E-2
6.03292708333265981E-8	1.49118937376797822E-2
6.03344791666599178E-8	1.49028104210606704E-2
6.03396874999932553E-8	1.47744459717012133E-2
6.03448958333265839E-8	1.46370686571532427E-2
6.03501041666599125E-8	1.45051313434350293E-2
6.03553124999932411E-8	1.44114053191742753E-2
6.03605208333265697E-8	1.42994417617145042E-2
6.03657291666598983E-8	1.41569325619780972E-2
6.03709374999932358E-8	1.42091701189236197E-2
6.03761458333265821E-8	1.42934690706229617E-2
6.03813541666598930E-8	1.43295779912209986E-2
6.03865624999932393E-8	1.42992913247813602E-2
6.03917708333265679E-8	1.42352790592079570E-2
6.03969791666598965E-8	1.41681837455279847E-2
6.04021874999932518E-8	1.40959739982610111E-2
6.04073958333265626E-8	1.39959415791329933E-2
6.04126041666599001E-8	1.38832197238459631E-2
6.04178124999932287E-8	1.33678518922440359E-2
6.04230208333265395E-8	1.14726855335692757E-2
6.04282291666598947E-8	9.56184293598024659E-3
6.04334374999932056E-8	7.64371399950587005E-3
6.04386458333265519E-8	5.73481591960988979E-3
6.04438541666598805E-8	3.57373670608051697E-3
6.04490624999932180E-8	8.73378464841857216E-4
6.04542708333265377E-8	-4.65172656185755518E-4
6.04594791666598752E-8	-1.44751406950468198E-3
6.04646874999932216E-8	-2.45232769224234248E-3
6.04698958333265324E-8	-3.51500200943651109E-3
6.04751041666598610E-8	-4.49938014547919707E-3
6.04803124999932074E-8	-4.90855987234528879E-3
6.04855208333265182E-8	-5.13795767167847028E-3
6.04907291666598734E-8	-5.33357673673372634E-3
6.04959374999932020E-8	-5.47591355765630095E-3
6.05011458333265395E-8	-5.19233215478476229E-3
6.05063541666598503E-8	-3.50389203521812798E-3
6.05115624999931878E-8	-1.76422722015965983E-3
6.05167708333265164E-8	-1.20905520285904711E-5
6.05219791666598450E-8	1.73429056601377596E-3
6.05271874999931825E-8	3.78059553129316273E-3
6.05323958333264933E-8	6.42591906415077041E-3
6.05376041666598574E-8	7.73667853748038947E-3
6.05428124999931860E-8	8.71260390483359615E-3
6.05480208333265146E-8	9.76580163392501355E-3
6.05532291666598521E-8	1.09163170453510006E-2
6.05584374999931807E-8	1.20218016430844377E-2
6.05636458333265093E-8	1.25794040929417927E-2
6.05688541666598468E-8	1.29531399528206492E-2
6.05740624999931754E-8	1.32773260787772651E-2
6.05792708333265040E-8	1.35547200753431629E-2
6.05844791666598415E-8	1.38186756130492761E-2
6.05896874999931612E-8	1.41055207136446037E-2
6.05948958333264986E-8	1.42954234274473868E-2
6.06001041666598272E-8	1.44645311240165308E-2
6.06053124999931470E-8	1.46970891203456677E-2
6.06105208333264933E-8	1.49349557690040591E-2
6.06157291666598130E-8	1.51885461863338733E-2
6.06209374999931505E-8	1.53725489509421820E-2
6.06261458333264791E-8	1.55581978895507778E-2
6.06313541666598077E-8	1.57978333650696556E-2
6.06365624999931363E-8	1.60151166621047958E-2
6.06417708333264915E-8	1.62018951116628229E-2
6.06469791666598201E-8	1.62917592359511154E-2
6.06521874999931399E-8	1.63565323950353148E-2
6.06573958333264773E-8	1.64376908604881522E-2
6.06626041666598059E-8	1.64450558256607726E-2
6.06678124999931345E-8	1.60784782319216690E-2
6.06730208333264631E-8	1.44631587897096958E-2
6.06782291666598006E-8	1.28740555275059698E-2
6.06834374999931292E-8	1.12915706163076690E-2
6.06886458333264578E-8	9.67288424214160436E-3
6.06938541666598219E-8	7.67193657613737390E-3
6.06990624999931150E-8	4.92782187782961234E-3
6.07042708333264613E-8	3.35991240960356574E-3
6.07094791666597988E-8	2.08293743422743383E-3
6.07146874999931008E-8	7.50330822049008184E-4
6.07198958333264560E-8	-6.78837964158109308E-4
6.07251041666597757E-8	-2.01297568692136242E-3
6.07303124999931221E-8	-2.59155267191163130E-3
6.07355208333264596E-8	-2.92901868958089651E-3
6.07407291666597793E-8	-3.22758506628165698E-3
6.07459374999931168E-8	-3.42189517284222777E-3
6.07511458333264454E-8	-3.61975319894315417E-3
6.07563541666597651E-8	-4.00363782591372797E-3
6.07615624999930937E-8	-4.33486523129178458E-3
6.07667708333264400E-8	-4.64264565958720876E-3
6.07719791666597686E-8	-4.94674025255890371E-3
6.07771874999930972E-8	-5.20587499580189483E-3
6.07823958333264258E-8	-5.34052817810896219E-3
6.07876041666597544E-8	-5.12109909519166351E-3
6.07928124999931097E-8	-4.75795293495733596E-3
6.07980208333264116E-8	-4.31114636447589206E-3
6.08032291666597402E-8	-3.83287260596380097E-3
6.08084374999930866E-8	-3.33946067733044361E-3
6.08136458333264240E-8	-2.88422319250461801E-3
6.08188541666597526E-8	-2.53961319098881777E-3
6.08240624999930812E-8	-2.31393383282106946E-3
6.08292708333264187E-8	-2.24808546880486970E-3
6.08344791666597473E-8	-2.21951780104636720E-3
6.08396874999930670E-8	-2.12952483332412168E-3
6.08448958333264045E-8	-2.12566203887780114E-3
6.08501041666597331E-8	-2.18480380256980178E-3
6.08553124999930795E-8	-2.31856166485690096E-3
6.08605208333264081E-8	-2.46150014055346533E-3
6.08657291666597366E-8	-2.64349306949130947E-3
6.08709374999930741E-8	-2.93896876671305396E-3
6.08761458333264027E-8	-3.28680896984363535E-3
6.08813541666597224E-8	-3.65929159581404306E-3
6.08865624999930510E-8	-3.95360788536363872E-3
6.08917708333263974E-8	-4.22419335813163599E-3
6.08969791666597260E-8	-4.51510485180265420E-3
6.09021874999930635E-8	-4.76318361482599695E-3
6.09073958333263743E-8	-4.96669465127477761E-3
6.09126041666597207E-8	-5.15984675635995149E-3
6.09178124999930493E-8	-5.28226837383267611E-3
6.09230208333263690E-8	-5.15388835745591578E-3
6.09282291666597153E-8	-4.94805993130084953E-3
6.09334374999930439E-8	-4.71592290068136677E-3
6.09386458333263725E-8	-4.49163070634073325E-3
6.09438541666597189E-8	-4.27201171958386272E-3
6.09490624999930475E-8	-4.06906043801666417E-3
6.09542708333263761E-8	-4.08166277536953181E-3
6.09594791666597047E-8	-4.14577611792408796E-3
6.09646874999930333E-8	-4.22541173466101672E-3
6.09698958333263619E-8	-4.29353847474083850E-3
6.09751041666596993E-8	-4.34989949277422561E-3
6.09803124999930368E-8	-4.38491464389254482E-3
6.09855208333263654E-8	-4.44814335612483713E-3
6.09907291666596851E-8	-4.55081270877460575E-3
6.09959374999930137E-8	-4.58005387041897727E-3
6.10011458333263512E-8	-4.25191023442948435E-3
6.10063541666596976E-8	-2.76263175704160657E-3
6.10115624999930262E-8	-1.26668135930747772E-3
6.10167708333263370E-8	2.47062964025734644E-4
6.10219791666596834E-8	1.87657698725768274E-3
6.10271874999930208E-8	3.80039555964270814E-3
6.10323958333263406E-8	6.26784294486407845E-3
6.10376041666596691E-8	7.52030058326161388E-3
6.10428124999930155E-8	8.42900852693003699E-3
6.10480208333263352E-8	9.31309678602875479E-3
6.10532291666596638E-8	1.02905122611557776E-2
6.10584374999930013E-8	1.12518579803898300E-2
6.10636458333263388E-8	1.16459401713456190E-2
6.10688541666596763E-8	1.19418785813133366E-2
6.10740624999929871E-8	1.23049539793933782E-2
6.10792708333263246E-8	1.27411785726968763E-2
6.10844791666596620E-8	1.31419285311212719E-2
6.10896874999929818E-8	1.35102488871994542E-2
6.10948958333263370E-8	1.38158272831468953E-2
6.11001041666596478E-8	1.41313443811154116E-2
6.11053124999929764E-8	1.44733170680471113E-2
6.11105208333263228E-8	1.48352838339534454E-2
6.11157291666596514E-8	1.52291537761867923E-2
6.11209374999929622E-8	1.54950589366568559E-2
6.11261458333263086E-8	1.57435297311882572E-2
6.11313541666596461E-8	1.60791488629597357E-2
6.11365624999929747E-8	1.62809929928774455E-2
6.11417708333263032E-8	1.63552459749328860E-2
6.11469791666596407E-8	1.62981474975626206E-2
6.11521874999929604E-8	1.62406108119051651E-2
6.11573958333262890E-8	1.62471661242998033E-2
6.11626041666596443E-8	1.61581178657607660E-2
6.11678124999929729E-8	1.57155590386237853E-2
6.11730208333263015E-8	1.40072392157750714E-2
6.11782291666596123E-8	1.24201619731568047E-2
6.11834374999929587E-8	1.08889749321086771E-2
6.11886458333262873E-8	9.27964128526378396E-3
6.11938541666596336E-8	7.34005158846629513E-3
6.11990624999929445E-8	4.85172640057985216E-3
6.12042708333262908E-8	3.79078171462456481E-3
6.12094791666596105E-8	3.08053505819375628E-3
6.12146874999929391E-8	2.17724167834798221E-3
6.12198958333262766E-8	1.19388735448689887E-3
6.12251041666595963E-8	3.24626741918506134E-4
6.12303124999929427E-8	2.28537210458719997E-4
6.12355208333262979E-8	2.62157902955679267E-4
6.12407291666595999E-8	2.34543096155280661E-4
6.12459374999929285E-8	3.05056516977277914E-4
6.12511458333262659E-8	7.77855277602817896E-4
6.12563541666595945E-8	2.53909924365488582E-3
6.12615624999929409E-8	4.14758276743793264E-3
6.12667708333262517E-8	5.65818660818028807E-3
6.12719791666595981E-8	7.13994263904225868E-3
6.12771874999929267E-8	8.96571032003313562E-3
6.12823958333262642E-8	1.14168892934764088E-2
6.12876041666595661E-8	1.26063777791322074E-2
6.12928124999929214E-8	1.34678308165103111E-2
6.12980208333262500E-8	1.44476250357968672E-2
6.13032291666595786E-8	1.54918153591536534E-2
6.13084374999929160E-8	1.64062706474838982E-2
6.13136458333262357E-8	1.65632952266749345E-2
6.13188541666595910E-8	1.65000595001135841E-2
6.13240624999929018E-8	1.63279360245127569E-2
6.13292708333262482E-8	1.60075251745126446E-2
6.13344791666595857E-8	1.52447489584847995E-2
6.13396874999928876E-8	1.31177828513606687E-2
6.13448958333262429E-8	1.10515078718399984E-2
6.13501041666595626E-8	9.07146542622968433E-3
6.13553124999929089E-8	7.31982701009939163E-3
6.13605208333262286E-8	5.32683580900265419E-3
6.13657291666595484E-8	2.73484427548018649E-3
6.13709374999928858E-8	1.48033029295463137E-3
6.13761458333262322E-8	6.02740843871440823E-4
6.13813541666595519E-8	-2.52271844013613400E-4
6.13865624999928805E-8	-1.27753675338228700E-3
6.13917708333262091E-8	-2.30472883812199258E-3
6.13969791666595555E-8	-2.76570849624522763E-3
6.14021874999928752E-8	-3.00939285369023812E-3
6.14073958333262127E-8	-3.11948229018216772E-3
6.14126041666595412E-8	-3.22514053899847219E-3
6.14178124999928698E-8	-2.90521942903237651E-3
6.14230208333261984E-8	-1.17952667785896281E-3
6.14282291666595270E-8	6.52255422464336831E-4
6.14334374999928823E-8	2.45000740883555235E-3
6.14386458333262109E-8	4.00406755127577085E-3
6.14438541666595395E-8	5.76953291625052778E-3
6.14490624999928681E-8	8.06954128129138759E-3
6.14542708333261967E-8	9.04230422215126950E-3
6.14594791666595164E-8	9.64334431858553742E-3
6.14646874999928539E-8	1.01808253121458714E-2
6.14698958333261825E-8	1.09102392969722062E-2
6.14751041666595377E-8	1.16687061121218050E-2
6.14803124999928485E-8	1.20117110614543710E-2
6.14855208333261949E-8	1.21909075193029137E-2
6.14907291666595235E-8	1.22595534309591514E-2
6.14959374999928521E-8	1.23734594639093043E-2
6.15011458333261629E-8	1.20722953584940584E-2
6.15063541666595093E-8	1.03528672808423483E-2
6.15115624999928468E-8	8.44424642567669892E-3
6.15167708333261665E-8	6.46189546824626859E-3
6.15219791666595128E-8	4.56036976681607431E-3
6.15271874999928503E-8	2.46656343974561088E-3
6.15323958333261700E-8	-9.20765878434352025E-5
6.15376041666594986E-8	-1.31820330130026897E-3
6.15428124999928361E-8	-2.15448548573499643E-3
6.15480208333261558E-8	-2.85820627861832444E-3
6.15532291666594933E-8	-3.58260372314799369E-3
6.15584374999928219E-8	-4.22927968165527979E-3
6.15636458333261594E-8	-4.45325954216383746E-3
6.15688541666594880E-8	-4.51632500648105584E-3
6.15740624999928166E-8	-4.49794178399015898E-3
6.15792708333261629E-8	-4.50273745208353038E-3
6.15844791666594915E-8	-4.08474643741292720E-3
6.15896874999928023E-8	-2.22778101114126148E-3
6.15948958333261487E-8	-2.72167678003389435E-4
6.16001041666594862E-8	1.73103211286534320E-3
6.16053124999928059E-8	3.76707954970984105E-3
6.16105208333261523E-8	6.00128361813692734E-3
6.16157291666594720E-8	8.66869387475668951E-3
6.16209374999928094E-8	9.85704781675984343E-3
6.16261458333261380E-8	1.06380891975014014E-2
6.16313541666594578E-8	1.14100373423441459E-2
6.16365624999927864E-8	1.22346529687772487E-2
6.16417708333261238E-8	1.30259159929767665E-2
6.16469791666594791E-8	1.33809853187773364E-2
6.16521874999927988E-8	1.36508509876156814E-2
6.16573958333261363E-8	1.39462296465357483E-2
6.16626041666594560E-8	1.42449298671898328E-2
6.16678124999927846E-8	1.40685260952126634E-2
6.16730208333261132E-8	1.23293997133179634E-2
6.16782291666594507E-8	1.04889971256939285E-2
6.16834374999927793E-8	8.61187097243522004E-3
6.16886458333261167E-8	6.67249466874181074E-3
6.16938541666594453E-8	4.44444279421493693E-3
6.16990624999927739E-8	1.68757204678916772E-3
6.17042708333261025E-8	5.41729370798247167E-4
6.17094791666594400E-8	-1.71527245421785079E-4
6.17146874999927597E-8	-1.00716937389952488E-3
6.17198958333260972E-8	-1.96113759145516653E-3
6.17251041666594347E-8	-2.92386546017508175E-3
6.17303124999927633E-8	-3.39386980746989853E-3
6.17355208333261096E-8	-3.82505461860122287E-3
6.17407291666594116E-8	-4.33457173432944298E-3
6.17459374999927757E-8	-4.81418351807679734E-3
6.17511458333260954E-8	-5.17931563894107416E-3
6.17563541666594240E-8	-5.29524933907595230E-3
6.17615624999927704E-8	-5.26138583146143812E-3
6.17667708333260901E-8	-5.19737378958499807E-3
6.17719791666594187E-8	-5.23320378096978800E-3
6.17771874999927562E-8	-5.29020927829687260E-3
6.17823958333260759E-8	-5.38788377423062759E-3
6.17876041666594045E-8	-5.68005061579303572E-3
6.17928124999927419E-8	-6.03298013227280094E-3
6.17980208333260883E-8	-6.30861765132530294E-3
6.18032291666594169E-8	-6.41973328176438329E-3
6.18084374999927455E-8	-6.37804678238176859E-3
6.18136458333260741E-8	-6.24293848296436948E-3
6.18188541666594205E-8	-6.02238988532582642E-3
6.18240624999927313E-8	-5.75811913719808199E-3
6.18292708333260599E-8	-5.54341010782480481E-3
6.18344791666593974E-8	-5.06416529889113320E-3
6.18396874999927348E-8	-3.46989947672901300E-3
6.18448958333260634E-8	-1.95892082584856242E-3
6.18501041666593832E-8	-4.94943865641384306E-4
6.18553124999927206E-8	9.92626227907588721E-4
6.18605208333260581E-8	2.83728314794191538E-3
6.18657291666593778E-8	5.36726869725093625E-3
6.18709374999927153E-8	6.72385700707675671E-3
6.18761458333260439E-8	7.79972143645450799E-3
6.18813541666593636E-8	8.90880084680994067E-3
6.18865624999927011E-8	1.00640617017756639E-2
6.18917708333260563E-8	1.10612357474715051E-2
6.18969791666593849E-8	1.13094355703936156E-2
6.19021874999927135E-8	1.12918715920404811E-2
6.19073958333260421E-8	1.11891153485653949E-2
6.19126041666593530E-8	1.11039923112251748E-2
6.19178124999927171E-8	1.10463359852952325E-2
6.19230208333260279E-8	1.10167080909220871E-2
6.19282291666593387E-8	1.10318272223005054E-2
6.19334374999926940E-8	1.11168367458507289E-2
6.19386458333260315E-8	1.13661032977544130E-2
6.19438541666593512E-8	1.15870759676425061E-2
6.19490624999927064E-8	1.16996348426556485E-2
6.19542708333260084E-8	1.17423894350172175E-2
6.19594791666593636E-8	1.17344101846121385E-2
6.19646874999926922E-8	1.16764419874763403E-2
6.19698958333260030E-8	1.15623745976750980E-2
6.19751041666593583E-8	1.14696232999994407E-2
6.19803124999926780E-8	1.14484528260085949E-2
6.19855208333260066E-8	1.15388817572278213E-2
6.19907291666593441E-8	1.17657792811635553E-2
6.19959374999926816E-8	1.20337216861828500E-2
6.20011458333260013E-8	1.22930478378293184E-2
6.20063541666593299E-8	1.25892706721779879E-2
6.20115624999926673E-8	1.29029926480306112E-2
6.20167708333260048E-8	1.32210890988335006E-2
6.20219791666593245E-8	1.34070296563229530E-2
6.20271874999926709E-8	1.35709097050421335E-2
6.20323958333259817E-8	1.37398373209773639E-2
6.20376041666593281E-8	1.37964681996166449E-2
6.20428124999926478E-8	1.38085908621690079E-2
6.20480208333259853E-8	1.38057874694782590E-2
6.20532291666593316E-8	1.37285165720185653E-2
6.20584374999926425E-8	1.36111190623055989E-2
6.20636458333259977E-8	1.36368763957423700E-2
6.20688541666593174E-8	1.36956086946264821E-2
6.20740624999926460E-8	1.37464632755036864E-2
6.20792708333259835E-8	1.37517263357839070E-2
6.20844791666593210E-8	1.33947701135093178E-2
6.20896874999926407E-8	1.16960931628419540E-2
6.20948958333259693E-8	9.88128537339788338E-3
6.21001041666593245E-8	8.00724534610909089E-3
6.21053124999926354E-8	6.16416433594581115E-3
6.21105208333259817E-8	4.07503260842019888E-3
6.21157291666592926E-8	1.50814860240771997E-3
6.21209374999926212E-8	4.86709817703502701E-4
6.21261458333259675E-8	-1.03654639512918001E-4
6.21313541666592961E-8	-7.50684076005419243E-4
6.21365624999926247E-8	-1.48284111859546996E-3
6.21417708333259622E-8	-2.14685391163695805E-3
6.21469791666592908E-8	-2.26295254083115704E-3
6.21521874999926194E-8	-2.34305948715787649E-3
6.21573958333259480E-8	-2.53456906245065072E-3
6.21626041666592855E-8	-2.61809146315902819E-3
6.21678124999926052E-8	-2.59871722333468291E-3
6.21730208333259426E-8	-2.41954706897412652E-3
6.21782291666592801E-8	-2.20706542629711011E-3
6.21834374999926087E-8	-1.95192785627000109E-3
6.21886458333259462E-8	-1.65418324906081438E-3
6.21938541666592570E-8	-1.37900197784401435E-3
6.21990624999926034E-8	-1.14612456322855216E-3
6.22042708333259231E-8	-1.13877188733248613E-3
6.22094791666592783E-8	-1.20208333873509021E-3
6.22146874999925803E-8	-1.15563959830599416E-3
6.22198958333259089E-8	-1.11299788385199050E-3
6.22251041666592641E-8	-1.11291479330260978E-3
6.22303124999926016E-8	-1.27052261648741527E-3
6.22355208333259302E-8	-1.36646620559995458E-3
6.22407291666592499E-8	-1.37401555742141634E-3
6.22459374999925874E-8	-1.59748387212340814E-3
6.22511458333259249E-8	-1.55069924686246563E-3
6.22563541666592446E-8	-2.71978844397692709E-4
6.22615624999925821E-8	1.09457994967112837E-3
6.22667708333259107E-8	2.45562294402161152E-3
6.22719791666592393E-8	3.75380530986789918E-3
6.22771874999925856E-8	5.39181215232980815E-3
6.22823958333259142E-8	7.67994899145224696E-3
6.22876041666592517E-8	8.81114710091421571E-3
6.22928124999925714E-8	9.64707520283930542E-3
6.22980208333259089E-8	1.04321995379210963E-2
6.23032291666592286E-8	1.13491594084511105E-2
6.23084374999925661E-8	1.22147048744608822E-2
6.23136458333259036E-8	1.25014665978798534E-2
6.23188541666592322E-8	1.25485449480849764E-2
6.23240624999925696E-8	1.25001433873395262E-2
6.23292708333258894E-8	1.26330239186103532E-2
6.23344791666592180E-8	1.24537210820148592E-2
6.23396874999925465E-8	1.09475943965296829E-2
6.23448958333258751E-8	9.39779893844323055E-3
6.23501041666592126E-8	7.87385887328413148E-3
6.23553124999925501E-8	6.45276468256824032E-3
6.23605208333258787E-8	4.62748666155101596E-3
6.23657291666591984E-8	2.03116117092881021E-3
6.23709374999925359E-8	6.79167884573551017E-4
6.23761458333258911E-8	-3.71475203486401506E-4
6.23813541666591931E-8	-1.51336971693438493E-3
6.23865624999925394E-8	-2.77871396001303461E-3
6.23917708333258680E-8	-3.94658131312094929E-3
6.23969791666591966E-8	-4.35265284577438205E-3
6.24021874999925608E-8	-4.48273803622899347E-3
6.24073958333258627E-8	-4.49838264625722939E-3
6.24126041666591913E-8	-4.49800150618918959E-3
6.24178124999925288E-8	-4.46900903540679817E-3
6.24230208333258574E-8	-4.31793362138934622E-3
6.24282291666591860E-8	-4.14186180371890789E-3
6.24334374999925146E-8	-3.99326136096783069E-3
6.24386458333258609E-8	-4.04109079099195778E-3
6.24438541666591984E-8	-4.07007362696618102E-3
6.24490624999925181E-8	-4.03028777159876750E-3
6.24542708333258467E-8	-4.07413558644202478E-3
6.24594791666591842E-8	-4.12803871147816892E-3
6.24646874999925217E-8	-4.07478220322646667E-3
6.24698958333258414E-8	-3.92807243404868434E-3
6.24751041666591789E-8	-3.72586295802126344E-3
6.24803124999925164E-8	-3.55016703677287904E-3
6.24855208333258272E-8	-3.41008530434092405E-3
6.24907291666591558E-8	-3.33336759832076401E-3
6.24959374999924933E-8	-3.36630747956658816E-3
6.25011458333258307E-8	-3.46823872281004197E-3
6.25063541666591593E-8	-3.71823332478121582E-3
6.25115624999924968E-8	-4.01224720860427020E-3
6.25167708333258254E-8	-4.33640840120062165E-3
6.25219791666591540E-8	-4.59583454947724945E-3
6.25271874999924826E-8	-4.81647713543081313E-3
6.25323958333258112E-8	-4.96528073741122711E-3
6.25376041666591576E-8	-4.96274685420085593E-3
6.25428124999924862E-8	-4.90417378414025062E-3
6.25480208333257970E-8	-4.87939259443304518E-3
6.25532291666591522E-8	-4.77801293073820244E-3
6.25584374999924719E-8	-4.65442657228212475E-3
6.25636458333258094E-8	-4.65099810510723000E-3
6.25688541666591469E-8	-4.69839131288378375E-3
6.25740624999924755E-8	-4.75186442699042466E-3
6.25792708333258041E-8	-4.70403357825477375E-3
6.25844791666591238E-8	-4.60634371026955591E-3
6.25896874999924790E-8	-4.39572111462085147E-3
6.25948958333258076E-8	-4.13182887530840581E-3
6.26001041666591362E-8	-3.81542244300672673E-3
6.26053124999924648E-8	-3.49190600328055822E-3
6.26105208333257934E-8	-3.21977607857515125E-3
6.26157291666591398E-8	-3.03802215770451234E-3
6.26209374999924506E-8	-3.00735975825585600E-3
6.26261458333257970E-8	-3.00958788047755199E-3
6.26313541666591167E-8	-2.95464374282847997E-3
6.26365624999924453E-8	-2.95694222437714105E-3
6.26417708333257828E-8	-2.97100337205059351E-3
6.26469791666591114E-8	-2.89262218388036274E-3
